,y,x,street_count,highway,ref
702351321,-37.8051653,144.9366579,3,,
702351899,-37.8053403,144.9370329,4,crossing,
702351916,-37.8052796,144.9368235,4,crossing,
702352304,-37.8054363,144.9413455,3,,
702352313,-37.8053349,144.941618,3,,
702352314,-37.805314,144.9416774,1,,
702352316,-37.8053892,144.9414602,1,,
702352334,-37.8054348,144.9412313,3,,
702352970,-37.8065655,144.9428973,3,,
702352971,-37.8071525,144.9440798,4,,
702352972,-37.8071963,144.9441776,4,,
702353899,-37.8061542,144.943339,3,,
702353978,-37.8058939,144.9430099,3,,
702354038,-37.8061001,144.942887,3,,
702354049,-37.8057835,144.9429302,3,,
702354055,-37.8057953,144.9430277,3,,
702354305,-37.8064921,144.9428107,3,,
702354384,-37.8079675,144.9459263,4,,
702354385,-37.8080047,144.9460653,3,,
702354815,-37.8064985,144.9419815,3,,
702363497,-37.8063149,144.9420464,4,,
702363566,-37.8062117,144.9418415,4,crossing,
702372647,-37.806166,144.9417593,4,,
702372648,-37.8062943,144.9415854,1,,
702373603,-37.8074018,144.9424226,1,,
702373604,-37.80743,144.9422557,1,,
702373605,-37.8073975,144.9423203,1,,
702374154,-37.8075005,144.9421159,1,,
702374155,-37.8074655,144.9421893,1,,
702374156,-37.8075329,144.9420516,1,,
702374209,-37.8077989,144.9422608,1,,
702374360,-37.8076122,144.9424351,1,elevator,
702374361,-37.807679,144.9422983,1,elevator,
702374365,-37.8076382,144.94261,1,,
702375147,-37.8071722,144.9425531,4,,
702375239,-37.8069056,144.9427495,3,,
702375968,-37.8074173,144.942908,3,,
702375978,-37.8074404,144.94265,3,,
702375979,-37.8072421,144.9424906,4,,
702376185,-37.8062369,144.9416974,4,,
702376195,-37.8051423,144.940988,3,,
702376197,-37.8002154,144.9418744,4,,
702376246,-37.8052013,144.9417712,4,,
702376274,-37.8051442,144.9411955,4,,
702378470,-37.8074559,144.9440034,3,,
702378611,-37.8053544,144.9431976,4,crossing,
702379099,-37.8055528,144.9450634,3,,
702379105,-37.8057289,144.9450333,3,,
702451267,-37.80444,144.9431654,4,,
702451422,-37.8049069,144.9477316,4,,
702451430,-37.8046637,144.9452222,4,,
702451433,-37.8046501,144.9451058,4,,
702451442,-37.8045496,144.9442369,4,,
702451456,-37.8047509,144.9460673,3,,
702451486,-37.8049728,144.9480033,3,,
702451581,-37.8048473,144.9460548,3,,
702451621,-37.804771,144.9452171,4,,
702451699,-37.8047581,144.9451021,4,,
702451772,-37.8046517,144.9442186,4,,
702451774,-37.8045489,144.9432618,4,,
702451781,-37.804475,144.9426361,4,,
702451855,-37.8044141,144.9421365,4,,
702452232,-37.8052063,144.9418409,3,,
702452267,-37.8043975,144.9419878,3,,
702452273,-37.8043054,144.9420045,3,,
702452621,-37.8037439,144.9432845,3,,
702452622,-37.8037581,144.9434022,3,,
702452647,-37.8049456,144.9430752,3,,
702456085,-37.804916,144.9468273,3,,
702460953,-37.8052138,144.9493225,4,,
702462230,-37.8049178,144.9478442,4,,
702463816,-37.8057874,144.9492437,3,,
702465424,-37.8050994,144.9492306,4,,
702478012,-37.8047041,144.9446097,3,,
702478083,-37.8045964,144.9446278,3,,
702478358,-37.8048156,144.9468402,3,,
703550857,-37.8101317,144.957781,3,,
703550883,-37.8106765,144.9580226,1,,
703554589,-37.8092036,144.9565382,3,,
703554590,-37.8093095,144.9575352,4,crossing,
703554591,-37.8090904,144.9555118,3,,
703557084,-37.8061846,144.9539388,3,,
708715078,-37.8069757,144.9559641,3,,
708715079,-37.8071908,144.9578618,3,,
708715152,-37.8070949,144.9570155,4,,
708715269,-37.8062573,144.9571564,3,,
708717112,-37.80602,144.9561465,4,,
708717121,-37.8062303,144.9580534,4,,
708717124,-37.8080564,144.9577225,5,,
708718060,-37.8075988,144.9567996,4,,
708718061,-37.8074748,144.9568265,4,,
708718062,-37.8073498,144.9569726,4,,
708718063,-37.8071927,144.9569986,4,,
708718180,-37.8074896,144.9558837,3,,
708718289,-37.8077028,144.9577781,3,,
708721417,-37.8075807,144.9577981,3,,
708721588,-37.8073688,144.9559065,3,,
708721818,-37.8076189,144.9558609,3,,
708721951,-37.8077226,144.9567744,4,,
708721952,-37.8078288,144.9577575,3,,
708722378,-37.8074441,144.9578204,4,,
708722502,-37.8072312,144.9559266,3,,
708722574,-37.8070734,144.9559498,3,,
708722780,-37.8072871,144.957846,3,,
709707024,-37.8127274,144.9425383,3,,
709709814,-37.8132773,144.9437004,3,,
709951238,-37.8114352,144.935431,3,,
709951244,-37.8127606,144.9349737,3,,
709951980,-37.8125138,144.936229,3,,
709953306,-37.8124537,144.936279,3,,
709968570,-37.8134243,144.9358429,3,,
709968575,-37.8131429,144.9359229,1,,
709968696,-37.8138546,144.9359903,3,,
709968767,-37.8140847,144.9361274,3,,
709968768,-37.8139801,144.9363859,1,,
709969294,-37.8142545,144.9357958,4,,
709970051,-37.8142639,144.935744,3,,
709970607,-37.8153589,144.9355726,4,,
709971530,-37.8150759,144.9354037,3,crossing,
709973969,-37.8159687,144.9339652,1,,
709977448,-37.8151294,144.9352547,1,,
709977744,-37.8153659,144.9354149,1,,
709977746,-37.815411,144.9354421,4,,
709977748,-37.8155215,144.9355071,3,,
709978061,-37.8148583,144.9360023,3,,
709978155,-37.8149995,144.9360903,3,,
709978196,-37.8152223,144.9354859,3,,
710001142,-37.8139856,144.9357834,3,,
710001148,-37.8139442,144.9357576,4,,
710001161,-37.8137364,144.936811,3,,
710001172,-37.8140479,144.9359943,3,,
710001211,-37.8140137,144.9360851,4,,
710001474,-37.8139932,144.9361387,3,,
710002005,-37.8138352,144.9360409,4,,
710002012,-37.8134386,144.9358057,4,,
710002029,-37.8133476,144.9357502,3,,
710002033,-37.8132855,144.9359147,4,,
710002037,-37.813099,144.9364265,3,,
710002107,-37.8134576,144.9354636,3,,
710015889,-37.8155965,144.9357927,3,,
710016066,-37.8162373,144.9336836,3,,
710018063,-37.8151466,144.9364972,3,,
710018065,-37.8151591,144.9364628,4,,
710018068,-37.8151836,144.9363933,4,,
710041389,-37.8115093,144.9357958,3,,
710041394,-37.811232,144.9354874,3,,
710048745,-37.8132028,144.9500172,3,,
710049084,-37.8134643,144.9501917,3,,
711328116,-37.8078097,144.9567733,4,,
711328220,-37.8079334,144.9578607,3,,
711328221,-37.807921,144.9577424,4,,
711328222,-37.8076955,144.9557586,3,,
711331500,-37.8071366,144.9565054,3,,
711331508,-37.8072938,144.9564787,4,,
711331514,-37.8072412,144.9574337,3,,
711331520,-37.8073981,144.9574069,4,,
711331816,-37.8075659,144.9579251,3,,
711331836,-37.8067559,144.9582181,3,,
711331840,-37.8067394,144.9580707,4,,
711333336,-37.8070076,144.9578953,3,,
711333369,-37.8069143,144.9570459,4,,
711333371,-37.8067934,144.9559989,3,,
711333376,-37.8066038,144.9560351,3,,
711333382,-37.8068167,144.9579302,3,,
711333462,-37.8065317,144.9571102,4,,
711333463,-37.8064151,144.9560738,3,,
711333474,-37.8062318,144.9561075,3,,
711333485,-37.8064417,144.9579988,3,,
711333487,-37.8063483,144.9571411,4,,
711333491,-37.806536,144.9579815,4,crossing,
711333523,-37.8065507,144.9581026,3,,
711333524,-37.8064407,144.9571255,4,,
711333526,-37.8063272,144.9560899,4,crossing,
711333527,-37.8063188,144.9560205,3,,
711333571,-37.8063677,144.9581344,3,,
711333587,-37.8061417,144.9561241,4,crossing,
711333589,-37.8061348,144.9560527,3,,
711333596,-37.8066292,144.9570943,4,,
711333605,-37.8065126,144.9560538,4,crossing,
711333607,-37.8065055,144.9559879,3,,
711333631,-37.8067255,144.9579469,4,crossing,
711333643,-37.806928,144.9580372,3,,
711333659,-37.8069133,144.9579125,4,crossing,
711333660,-37.8068201,144.9570619,4,,
711333661,-37.8067011,144.9560165,4,crossing,
711333662,-37.8066949,144.9559548,3,,
711333787,-37.8062604,144.9571842,3,,
711358545,-37.8069216,144.9589694,1,,
711358557,-37.8070879,144.9590458,1,,
711358863,-37.8062689,144.9584207,3,,
711358867,-37.8062563,144.9583153,4,crossing,
711359068,-37.8063579,144.9592173,3,,
711359372,-37.8070805,144.9597162,4,,
711359373,-37.8075181,144.9581887,4,,
711368922,-37.806414,144.9583934,4,,
711369366,-37.8063468,144.9591066,3,,
711369629,-37.8067099,144.9583353,3,,
711369697,-37.8064248,144.9592666,4,,
711369897,-37.8064734,144.9592133,3,,
711761743,-37.8148879,144.9448174,4,,
711762037,-37.8148388,144.9450029,4,traffic_signals,
711762206,-37.8148185,144.9450777,3,,
711763473,-37.8136209,144.9441466,3,traffic_signals,
711763999,-37.8140727,144.9446669,4,crossing,
711766687,-37.8151397,144.9477272,1,,
711766722,-37.8151594,144.9478253,1,,
711767757,-37.8141509,144.9467321,1,,
711778924,-37.8150456,144.945213,4,traffic_signals,
711778928,-37.8151441,144.9452025,3,,
711778930,-37.8151043,144.9452393,3,,
711778936,-37.8144423,144.9474527,3,,
714681790,-37.8096117,144.9723552,1,,
714681793,-37.8096214,144.9723225,1,,
714724455,-37.8183178,144.9752112,3,,
714724460,-37.8181262,144.9755805,3,,
714724461,-37.8181858,144.975564,3,,
714724462,-37.8111678,144.9622721,3,,
714741626,-37.8256881,144.9570934,3,,
714741627,-37.8257615,144.9568084,3,,
717225844,-37.7952652,144.9836776,3,,
717225907,-37.7951349,144.9836963,3,,
717226014,-37.7952071,144.9837695,3,,
726900800,-37.8242029,144.9589442,1,,
730515682,-37.8239039,144.9491217,3,,
730515692,-37.8238738,144.9484169,3,,
730515880,-37.8241352,144.9490764,3,,
736011451,-37.8200824,144.9685805,4,crossing,
736011483,-37.8246789,144.9705324,3,,
736011500,-37.8267646,144.9711842,3,,
741702052,-37.8157477,144.9735102,3,,
741702104,-37.8155916,144.974058,3,,
741702108,-37.8156652,144.9740386,4,,
741702223,-37.8160306,144.9725032,4,,
741702228,-37.8167927,144.969961,4,,
741702230,-37.8174838,144.9676076,4,,
746912614,-37.8249701,144.9847412,1,,
746912620,-37.8252138,144.9847198,1,,
746912626,-37.82545,144.9846594,1,,
746912632,-37.8256873,144.9845548,1,,
746917048,-37.8260883,144.9854704,3,,
746917049,-37.826135,144.9855493,3,,
746918003,-37.8243669,144.9827426,1,,
746918005,-37.8243701,144.9827895,1,,
746918008,-37.8243701,144.9828365,1,,
746918009,-37.8243679,144.9828821,1,,
746922193,-37.8238487,144.9826651,5,,
746922230,-37.8239578,144.982647,4,,
746922537,-37.824887,144.9825012,3,,
746924542,-37.8239343,144.9824585,3,,
746924710,-37.8236883,144.9825137,3,,
746924731,-37.8241272,144.9848384,4,crossing,
758609360,-37.8209307,144.9472429,4,,
758610654,-37.8214743,144.9456271,3,,
758611933,-37.8215414,144.9456439,4,,
758612180,-37.8214111,144.9456167,4,,
758613567,-37.8214382,144.9449349,3,,
758615171,-37.8219534,144.9436159,1,,
758618720,-37.8207144,144.9404318,4,crossing,
758631420,-37.8197678,144.9426642,4,,
758631468,-37.8195048,144.9424987,3,turning_circle,
760180197,-37.8220912,144.9499911,4,,
760180220,-37.8222763,144.949894,4,crossing,
762005130,-37.8035916,144.976789,3,,
767580274,-37.8051966,144.947812,3,,
767582148,-37.8080504,144.9714474,4,,
767582207,-37.8078346,144.9714566,4,,
767582212,-37.8075305,144.9714534,3,,
767582995,-37.8080441,144.9716182,3,,
767583050,-37.8083801,144.9717513,4,,
767583089,-37.8079522,144.9718874,3,,
767583992,-37.8078732,144.9713551,4,crossing,
767584026,-37.8076985,144.970587,4,crossing,
767584204,-37.807532,144.9704306,4,crossing,
767584383,-37.8080701,144.9688059,4,,
767584653,-37.8074927,144.9705606,3,,
767584755,-37.807124,144.9507753,3,,
767584756,-37.8072166,144.9508587,3,,
767584876,-37.808094,144.9730649,4,,
767584894,-37.8077222,144.973141,4,,
767584972,-37.8073818,144.9728786,4,,
767584984,-37.8073299,144.9724106,3,,
767585455,-37.807182,144.9727341,4,,
767585458,-37.8069927,144.9729476,3,,
767585514,-37.8058282,144.9473266,3,,
767585517,-37.8059469,144.9473084,3,,
767585539,-37.8051788,144.9476461,3,,
767585540,-37.8058711,144.9481745,3,,
767586330,-37.8065847,144.9713013,4,,
767586829,-37.8089279,144.9729348,3,,
767586831,-37.8091804,144.9728878,4,,
767587063,-37.8087201,144.9731349,4,,
767587066,-37.8081138,144.9732436,4,,
767587073,-37.8091936,144.9730657,4,,
767587081,-37.8077522,144.9733147,4,,
767594381,-37.8071275,144.9709786,3,,
767594382,-37.8070286,144.9709445,4,,
767658128,-37.8067611,144.9733168,3,,
767658367,-37.8073053,144.9732282,3,,
767659043,-37.8076264,144.9731674,4,crossing,
767659045,-37.8076161,144.9730632,5,,
767661756,-37.8077094,144.9730431,4,crossing,
767661779,-37.808173,144.9729723,4,,
767661788,-37.8082145,144.9732978,4,,
767665017,-37.8077605,144.9733967,4,crossing,
767665021,-37.8076577,144.9734071,3,,
767665024,-37.8076473,144.9733326,4,crossing,
767667826,-37.8073981,144.9709378,3,,
767667831,-37.80742,144.9711526,3,,
767668329,-37.8071864,144.9689935,5,,
767670317,-37.8052437,144.9690899,4,,
767671059,-37.8051849,144.9685465,4,,
767671823,-37.8049021,144.9691468,3,,
767688602,-37.8040211,144.969444,3,,
767689503,-37.8040558,144.9697486,1,,
767693475,-37.8044482,144.9734017,1,,
767693486,-37.8044712,144.9736163,4,,
767693506,-37.8045539,144.9736861,3,,
767710271,-37.8049684,144.9735331,4,,
767710278,-37.8053582,144.9734661,4,crossing,
767726006,-37.8033755,144.9698626,1,,
767726007,-37.8033433,144.9695607,4,,
767726026,-37.8037591,144.9735144,1,,
767726031,-37.8037728,144.9737843,3,,
767729202,-37.8075748,144.9432615,3,,
767729209,-37.8074172,144.9438993,3,,
767729251,-37.8084327,144.9454013,3,,
767729492,-37.8050127,144.9731563,1,,
767730386,-37.8056896,144.9460642,3,,
767737566,-37.8038253,144.9562081,4,,
767737627,-37.8039779,144.9575051,4,,
767737643,-37.8041223,144.9586978,4,,
767737648,-37.8040695,144.9582857,4,,
767737668,-37.8042161,144.9595444,4,,
767737689,-37.8043046,144.960361,4,,
767737803,-37.8050872,144.9676227,4,,
767737811,-37.8051036,144.9677834,4,,
767737822,-37.8035598,144.9545957,3,,
767739167,-37.8065703,144.969357,3,,
767746312,-37.8032028,144.9738322,4,crossing,
767746315,-37.8037808,144.9737316,4,,
767747204,-37.8012351,144.9741474,4,,
767747295,-37.8012711,144.9741407,6,,
767747429,-37.8012571,144.9741823,4,,
767748406,-37.8012152,144.9722984,3,,
767750983,-37.8008221,144.9722912,3,,
767751107,-37.8008381,144.9724456,3,,
767752170,-37.8008493,144.9700932,4,,
767752593,-37.8049263,144.969378,4,,
767752596,-37.8052332,144.9693261,4,,
767752598,-37.8033526,144.9696479,4,,
767752599,-37.8040317,144.9695353,4,,
767752603,-37.8021231,144.9698599,3,,
767752915,-37.8030239,144.9697046,3,,
767752928,-37.8032007,144.9700517,3,,
767752955,-37.8030832,144.9696944,3,,
767753106,-37.802602,144.970532,3,,
767820114,-37.8027096,144.973101,4,,
767820210,-37.8025734,144.9722269,3,,
768257081,-37.8242896,144.9684709,3,,
769188524,-37.8011606,144.9741583,3,,
769188525,-37.8011793,144.9739477,3,,
774498096,-37.8088852,144.9581377,4,crossing,
774499329,-37.8095356,144.9578494,3,,
774501396,-37.8087886,144.9580944,4,crossing,
774508242,-37.8063184,144.9593917,5,,
774518620,-37.8064669,144.9597168,4,crossing,
774519013,-37.8064474,144.959453,4,traffic_signals,
774545099,-37.8060861,144.9583459,4,,
774545657,-37.8059887,144.9580977,3,,
774546372,-37.8061863,144.9593811,4,,
774546374,-37.8062308,144.9596808,4,,
774546433,-37.8058171,144.9594945,3,,
774684336,-37.7980979,144.9749647,4,crossing,
775933064,-37.8048861,144.9586631,3,,
775933086,-37.8048553,144.9587705,4,,
775933087,-37.8047901,144.9590032,3,,
775933182,-37.8041928,144.9585999,4,,
775933210,-37.804821,144.95889,4,,
775933250,-37.8059157,144.9591398,4,,
775933295,-37.8058854,144.9592483,4,,
775933297,-37.8058509,144.9593721,4,,
775933327,-37.8061015,144.9585153,3,,
775942450,-37.806433,144.9615085,4,traffic_signals,
775942452,-37.8065393,144.9613218,4,traffic_signals,
775942455,-37.8067581,144.9610755,3,,
775942517,-37.8056958,144.9614712,3,,
775942584,-37.8054164,144.9615204,3,,
775942683,-37.804518,144.9616784,4,traffic_signals,
775942859,-37.804464,144.9618472,4,,
775942987,-37.8045337,144.9618348,4,crossing,
775946936,-37.8041525,144.958323,5,,
775946938,-37.8041948,144.9587313,4,,
775946941,-37.8041711,144.9584591,4,,
777696327,-37.8059444,144.9571074,4,,
777697587,-37.8058318,144.9561057,4,,
777697592,-37.805841,144.956183,4,crossing,
777700831,-37.8059582,144.9560839,4,,
777701894,-37.8059261,144.955853,4,,
777703067,-37.8058058,144.9558722,4,,
777706218,-37.8058416,144.9552137,4,,
777706221,-37.8057545,144.9543776,3,,
777710193,-37.805742,144.9552312,4,,
777715793,-37.8051667,144.9556502,1,,
777716590,-37.8055222,144.9555912,3,,
777717014,-37.805561,144.9559188,3,,
777717019,-37.8055068,144.955431,1,,
777721749,-37.8058236,144.9550756,4,,
777721838,-37.8057283,144.9550903,4,,
777737977,-37.804923,144.9560278,3,,
777746930,-37.8057429,144.9558818,4,crossing,
777746934,-37.805729,144.9557849,4,,
777753004,-37.8059135,144.9557707,4,crossing,
777753006,-37.8059794,144.9557627,4,,
777753012,-37.8060148,144.9560737,4,crossing,
777753014,-37.8057766,144.9562079,4,,
777759530,-37.8060724,144.957085,3,,
777765347,-37.8080835,144.958019,4,,
777769011,-37.8042891,144.9575568,3,,
777771693,-37.806282,144.9601289,3,,
777774421,-37.8062198,144.9538074,4,,
777775780,-37.8048999,144.9508793,3,,
777776726,-37.8055962,144.9505911,3,,
777778824,-37.8047363,144.9493987,3,,
777779058,-37.8050099,144.9492187,4,,
777781181,-37.8052379,144.9523212,3,,
777781264,-37.8052207,144.9521732,3,,
777782541,-37.8045818,144.9537973,4,,
777782984,-37.8043828,144.9538332,3,,
777783101,-37.8045986,144.953939,3,,
777783111,-37.8047747,144.9539077,4,,
777783157,-37.8047599,144.9537655,3,,
777783233,-37.8048456,144.9545589,1,,
777783313,-37.8049129,144.9537382,4,,
777783392,-37.8048726,144.9533556,3,,
777783394,-37.804861,144.9532316,1,,
777783433,-37.8047953,144.9533684,1,,
777783475,-37.8049294,144.9538801,3,,
777783546,-37.8054231,144.9537923,3,,
777783548,-37.8054048,144.9536506,3,,
777786750,-37.8056668,144.9537522,3,,
777786795,-37.8055875,144.9536203,3,,
777787194,-37.8057431,144.9536254,4,crossing,
777787201,-37.8054905,144.9536353,4,crossing,
777787202,-37.8055081,144.9537772,4,crossing,
777787570,-37.805687,144.9539261,1,,9
777787662,-37.805573,144.9534896,1,,9
777788322,-37.8079405,144.9545824,3,,
777788326,-37.8070061,144.9541677,4,,
777788328,-37.8069131,144.9541266,4,,
777788917,-37.8061494,144.9549426,4,crossing,
777789012,-37.8061871,144.9551496,3,,
777789266,-37.8068324,144.9548976,3,,
777790169,-37.8083827,144.955006,3,,
777790986,-37.8082892,144.954912,3,,
777790992,-37.8083959,144.9549702,4,crossing,
777791299,-37.8083278,144.9547684,4,,
777792497,-37.8070145,144.9550915,4,crossing,
777792533,-37.8059306,144.9552821,3,,
777793457,-37.8073017,144.9555157,4,crossing,
777793465,-37.8070658,144.9555582,4,crossing,
777793471,-37.8062595,144.9557032,4,crossing,
777794267,-37.8075762,144.9549133,3,,
777795238,-37.8076461,144.9546008,3,,
777796186,-37.8075592,144.9547738,3,,
777799136,-37.8059084,144.9550625,4,crossing,
777799144,-37.8059233,144.9551985,4,crossing,
777800043,-37.8045685,144.9552952,4,,
777800044,-37.8042713,144.9553477,4,,
777800274,-37.8042782,144.9552822,4,,
777800293,-37.8042882,144.9555029,3,,
777800550,-37.8037535,144.9554509,4,,
777800877,-37.8037628,144.9555994,4,,
777801080,-37.8049452,144.9552287,4,,
777801149,-37.8049635,144.9553767,3,,
777801195,-37.8052664,144.9551719,4,,
777801210,-37.8052831,144.955317,3,,
777801619,-37.8055395,144.955269,3,,
777801657,-37.8055239,144.9551264,3,,
777814685,-37.8045392,144.9560872,3,,
777825195,-37.8040517,144.9581406,4,crossing,
777825626,-37.803969,144.9574211,4,,
777825802,-37.8038122,144.957393,3,,
777826228,-37.8038802,144.9574128,4,,
777826283,-37.8038835,144.95744,4,,
777827943,-37.8038825,144.958584,3,traffic_signals,
777828239,-37.8040767,144.9591671,3,,
777830142,-37.8030248,144.9578002,3,,
777830308,-37.8029301,144.9581447,3,,
777830787,-37.8039206,144.9586004,4,,
777831459,-37.8038717,144.9581928,4,crossing,
777831462,-37.8038485,144.9580401,4,,
777831467,-37.8039508,144.9580896,4,crossing,
777831472,-37.8041341,144.9581829,4,,
777831775,-37.8039391,144.9587324,4,,
777831779,-37.804139,144.9588278,4,,
777831782,-37.8042204,144.9588676,4,,
777832599,-37.8029941,144.9579155,4,,
777832607,-37.8039842,144.9583708,4,,
777832638,-37.8040854,144.9584151,4,,
777832645,-37.8038711,144.9583191,4,crossing,
777832977,-37.8029602,144.9580348,4,,
777833054,-37.8038837,144.9584519,4,,
777833057,-37.8040003,144.9585075,4,,
777833061,-37.8041053,144.9585577,4,,
777834973,-37.8026405,144.9577484,3,,
777834981,-37.8020658,144.9574131,3,,
777835378,-37.8020129,144.9573765,3,,
777836012,-37.80267,144.95765,3,,
777839562,-37.8022869,144.9567256,3,,
777840087,-37.8018563,144.9568303,4,crossing,
777840204,-37.8023248,144.9578711,5,crossing,
777906400,-37.801121,144.9566159,4,crossing,
777906533,-37.8013744,144.9569341,3,,
777915430,-37.8002839,144.9557321,3,,
778809786,-37.7996331,144.9567302,2,,
778812532,-37.7997138,144.9578712,1,,
778826249,-37.8019616,144.9583983,4,crossing,
778827304,-37.8019075,144.9578781,3,,
778827306,-37.8019009,144.957808,4,crossing,
778827314,-37.8019177,144.9576864,3,,
778827462,-37.8018038,144.9578982,3,,
778827738,-37.8017736,144.9576267,3,,
780909095,-37.8035792,144.9563362,1,,
780909202,-37.8035966,144.9564425,1,,
780918185,-37.8027624,144.9568881,3,,
780982646,-37.8051,144.9493421,4,,
780987325,-37.8051732,144.949404,3,,
780987652,-37.805192,144.9494696,1,,11
780995205,-37.8042763,144.9494767,4,,
780995790,-37.8029997,144.9495584,4,,
780999725,-37.8032214,144.9495374,1,,12
781000343,-37.8050049,144.9493629,4,,
781000345,-37.8050057,144.9493356,3,,
781000556,-37.8052651,144.9493148,4,,
781000951,-37.8049752,144.949326,1,,11
781005197,-37.8054246,144.9521368,3,,
781005372,-37.8054045,144.9520045,1,,10
781005396,-37.8055008,144.9522729,3,,
781006787,-37.8029968,144.9494294,1,,12
781023109,-37.803468,144.9496122,3,,
781036785,-37.803398,144.9541571,4,crossing,
781092635,-37.8022931,144.9424018,4,,
781092668,-37.802309,144.9425405,4,,
781092688,-37.8024309,144.9436393,4,,
781092721,-37.8024164,144.9435114,4,,
781092760,-37.8023596,144.9430107,4,,
781092815,-37.8022013,144.9416029,3,,
781092991,-37.8026546,144.9456029,4,,
781093034,-37.8031184,144.94969,4,,
781093236,-37.802889,144.9476755,3,,
781093248,-37.8027924,144.9468245,4,,
781093319,-37.8030232,144.9488596,3,,
781093347,-37.8030584,144.9491709,3,,
781093374,-37.8029482,144.9481976,4,,
781093481,-37.8031009,144.9495346,4,,
781093689,-37.8029904,144.9485704,3,,
781093879,-37.8023973,144.9433432,3,,
781094121,-37.8022243,144.9425877,4,,
781096031,-37.8023282,144.9435265,4,,
781096034,-37.8023425,144.9436552,4,,
781099251,-37.8025473,144.945485,4,,
781112992,-37.8028947,144.9486112,3,,
781112995,-37.8029374,144.9489928,3,,
781112997,-37.8029595,144.9491929,3,,
781113006,-37.8030593,144.9500877,4,,
781113009,-37.8030858,144.950326,3,,
781114182,-37.8032271,144.9506548,3,,
781114190,-37.8031877,144.9503077,3,,
781137275,-37.8028334,144.9479479,1,,13
781137277,-37.8029323,144.9482874,3,,
781137278,-37.8029384,144.9483515,1,,13
781137525,-37.8026974,144.9468405,3,,
781149269,-37.802209,144.9424564,4,,
781149924,-37.8022725,144.9430262,3,,
781150112,-37.8023097,144.9433602,3,,
781151605,-37.802329,144.9427414,3,,
781151722,-37.8022421,144.9427539,3,,
781153854,-37.8037782,144.9422514,3,,
781154040,-37.8037623,144.9421027,3,,
781154146,-37.8050093,144.9420293,3,,
781154177,-37.8049913,144.94188,3,,
781154613,-37.8016961,144.9436348,4,,
781154913,-37.801604,144.9428303,4,,
781154916,-37.8015772,144.9427227,3,,
781155240,-37.8009677,144.9429648,3,,
781155288,-37.8009858,144.9430729,3,,
781155495,-37.8006627,144.9430793,4,,
781155573,-37.800684,144.9431924,3,,
794185124,-37.8260644,144.942965,3,,
794251637,-37.8275184,144.9625183,3,,
801840602,-37.806295,144.9496845,4,,
814816026,-37.8164311,144.9850275,4,crossing,
824397927,-37.791439,144.9406548,3,,
824397929,-37.7913217,144.9407471,3,,
827048477,-37.8192663,144.9501875,3,,
827048725,-37.8191543,144.9505999,1,,
827140439,-37.8219984,144.95197,4,crossing,
829639432,-37.8257788,144.9475638,3,,
836036543,-37.8102268,144.9708867,3,,
836066530,-37.820783,144.9486473,3,,
838386029,-37.8029578,144.9482828,4,crossing,
838386039,-37.8029906,144.9494714,4,crossing,
844412409,-37.8209064,144.9473438,4,,
844417606,-37.8201966,144.9462139,1,,
844455717,-37.8208986,144.9475678,4,,
844455902,-37.8209759,144.9473593,4,,
844456058,-37.8209247,144.9474935,4,,
844458255,-37.8209287,144.9472646,4,,
844461363,-37.8208672,144.9474767,4,traffic_signals,
844461364,-37.8208445,144.9475536,4,,
844461911,-37.8210532,144.9475329,4,,
844462093,-37.8210876,144.9473821,4,,
844469992,-37.8224741,144.9474018,4,,
844471450,-37.8224101,144.9479024,4,,
844472458,-37.8217183,144.9474967,1,,
844473402,-37.8218547,144.947504,3,,
844473425,-37.8218507,144.9475245,1,,
844475791,-37.8224897,144.9474944,4,,
844475923,-37.8225203,144.9477096,4,,
844475924,-37.8225287,144.9477706,3,,
844475994,-37.8222339,144.9478112,3,,
844481066,-37.8205611,144.9487888,4,crossing,
844481986,-37.8206112,144.9486045,4,,
844482038,-37.8205439,144.948564,4,crossing,
844482225,-37.8210155,144.9490014,3,,
844482495,-37.8213625,144.9490657,4,,
844482496,-37.8213479,144.9490925,4,,
844482569,-37.8207211,144.9486816,4,,
844482981,-37.8206914,144.9487892,4,,
844483079,-37.8205129,144.9486694,4,crossing,
844488785,-37.8209034,144.9480676,4,crossing,
844489296,-37.8209525,144.9480914,3,,
844489299,-37.8208693,144.9480861,3,,
844489303,-37.8207878,144.9480478,3,,
844489306,-37.8207552,144.9480634,4,crossing,
844489307,-37.8207036,144.9480378,3,,
844489347,-37.8207969,144.9480167,1,,
844489378,-37.8208592,144.9481191,1,,
844489437,-37.8207561,144.9484718,1,,
844489469,-37.8207274,144.9485635,3,,
844489477,-37.8209007,144.9476645,1,,
844489496,-37.8209271,144.9475738,3,,
844489583,-37.8211273,144.9475114,3,,
844489584,-37.8210996,144.9476154,3,,
844489585,-37.8210373,144.9476006,4,traffic_signals,
844489603,-37.8212245,144.9475376,1,,
844489668,-37.8211766,144.9473256,4,,
844489669,-37.8211571,144.947399,4,traffic_signals,
844489849,-37.8205844,144.9484461,3,,
844489850,-37.8207925,144.9486185,4,,
844490197,-37.8221265,144.9496768,4,,
844490200,-37.8222909,144.9498048,3,,
844490410,-37.822286,144.9498311,3,,
844490705,-37.8207652,144.9487145,4,crossing,
844490706,-37.8207343,144.9488209,4,crossing,
844490707,-37.8207157,144.948886,3,,
844490708,-37.8206998,144.9488941,3,,
